,instance,benchmark_name,class,width,ubound,abs_improvement,rel_improvement,solved,time,solver,solver_config,index,run,solver_version,wall,machine,stderr,error,solver_args,full_path,error_str
16,north-county-transit-district_20150930_1532.gml.lp.gr,transit,atmost500,7.0,8.0,1,0.1429,1.0,9.2697,tw-limprovement,jdrasil-b50-n1,16,1,1.0,8.6604,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/north-county-transit-district_20150930_1532.gml.lp.gr/run1,
14,north_san_diego_county_2016-01.gml.lp.gr,transit,atmost500,7.0,8.0,1,0.1429,1.0,13.5144,tw-limprovement,jdrasil-b50-n1,14,1,1.0,12.8704,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/north_san_diego_county_2016-01.gml.lp.gr/run1,
74,omnitrans_20151217_1124.gml.lp.gr,transit,atmost500,9.0,10.0,1,0.1111,1.0,10.5664,tw-limprovement,jdrasil-b50-n1,74,1,1.0,9.9319,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/omnitrans_20151217_1124.gml.lp.gr/run1,
46,regional-transit-system_20150224_2046.gml.lp.gr,transit,atmost500,17.0,18.0,1,0.0588,1.0,11.23,tw-limprovement,jdrasil-b50-n1,46,1,1.0,10.6416,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/regional-transit-system_20150224_2046.gml.lp.gr/run1,
7746,regional-transportation-commission-of-southern-nevada_20130315_0353.gml.lp.gr,transit,atmost500,28.0,31.0,3,0.1071,1.0,639.86,tw-limprovement,jdrasil-b100-n1,7746,1,1.0,639.2772,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b100-n1/atmost500/regional-transportation-commission-of-southern-nevada_20130315_0353.gml.lp.gr/run1,
68,riverside-transit-agency_20151216_1636.gml.lp.gr,transit,atmost500,8.0,9.0,1,0.125,1.0,20.5736,tw-limprovement,jdrasil-b50-n1,68,1,1.0,19.8998,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/riverside-transit-agency_20151216_1636.gml.lp.gr/run1,
62,sacramento-regional-transit_20151217_1028.gml.lp.gr,transit,atmost500,17.0,18.0,1,0.0588,1.0,9.7559,tw-limprovement,jdrasil-b50-n1,62,1,1.0,9.1727,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/sacramento-regional-transit_20151217_1028.gml.lp.gr/run1,
10,sacramento_2014-06-15.gml.lp.gr,transit,atmost500,17.0,18.0,1,0.0588,1.0,12.7038,tw-limprovement,jdrasil-b50-n1,10,1,1.0,11.8646,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/sacramento_2014-06-15.gml.lp.gr/run1,
67,sacramento_2015-12.gml.lp.gr,transit,atmost500,17.0,18.0,1,0.0588,1.0,10.6674,tw-limprovement,jdrasil-b50-n1,67,1,1.0,10.033,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/sacramento_2015-12.gml.lp.gr/run1,
4406,semitan_20151217_2118.gml.lp.gr,transit,atmost500,20.0,21.0,1,0.05,1.0,173.851,tw-limprovement,jdrasil-b150-n1,4406,1,1.0,173.12,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b150-n1/atmost500/semitan_20151217_2118.gml.lp.gr/run1,
1164,servios-municipalizados-de-transportes-urbanos-de-coimbra_20141110_1635.gml.lp.gr,transit,atmost500,11.0,12.0,1,0.0909,1.0,4.926,tw-limprovement,tcs-b100-n1,1164,1,1.0,4.3862,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b100-n1/atmost500/servios-municipalizados-de-transportes-urbanos-de-coimbra_20141110_1635.gml.lp.gr/run1,
38,smtd_20151216_1406.gml.lp.gr,transit,atmost500,10.0,11.0,1,0.1,1.0,7.726,tw-limprovement,jdrasil-b50-n1,38,1,1.0,6.9364,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/smtd_20151216_1406.gml.lp.gr/run1,
7758,southern_nevada_2016-01.gml.lp.gr,transit,atmost500,30.0,33.0,3,0.1,1.0,77.9611,tw-limprovement,jdrasil-b100-n1,7758,1,1.0,77.2154,cobra,,0,"-w 1800 -b 100 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b100-n1/atmost500/southern_nevada_2016-01.gml.lp.gr/run1,
47,stib_20150902_2008.gml.lp.gr,transit,atmost500,14.0,15.0,1,0.0714,1.0,12.8206,tw-limprovement,jdrasil-b50-n1,47,1,1.0,11.9125,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/stib_20150902_2008.gml.lp.gr/run1,
39,transportes-urbanos-de-braga_20150131_2038.gml.lp.gr,transit,atmost500,16.0,17.0,1,0.0625,1.0,14.7242,tw-limprovement,jdrasil-b50-n1,39,1,1.0,13.9702,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost500/transportes-urbanos-de-braga_20150131_2038.gml.lp.gr/run1,
27071,auckland-transport_20140910_0129.gml.lp.gr,transit,atmost5000,42.0,46.0,4,0.0952,1.0,733.303,tw-limprovement,jdrasil-b125-n1,27071,1,1.0,732.5466,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/auckland-transport_20140910_0129.gml.lp.gr/run1,
27069,auckland_2016-01.gml.lp.gr,transit,atmost5000,36.0,40.0,4,0.1111,1.0,1076.17,tw-limprovement,jdrasil-b125-n1,27069,1,1.0,1075.3489,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b125-n1/atmost5000/auckland_2016-01.gml.lp.gr/run1,
1272,huston_merge_2015-12.gml.lp.gr,transit,atmost5000,55.0,64.0,9,0.1636,1.0,6315.92,tw-limprovement,tcs-b100-n1,1272,1,1.0,6315.1581,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b100-n1/atmost5000/huston_merge_2015-12.gml.lp.gr/run1,
4533,perth_2016-01.gml.lp.gr,transit,atmost5000,20.0,23.0,3,0.15,1.0,61.3647,tw-limprovement,jdrasil-b150-n1,4533,1,1.0,60.5875,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b150-n1/atmost5000/perth_2016-01.gml.lp.gr/run1,
4532,santiago.transit_20140625_2014.gml.lp.gr,transit,atmost5000,92.0,97.0,5,0.0543,1.0,543.403,tw-limprovement,jdrasil-b150-n1,4532,1,1.0,542.5148,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b150-n1/atmost5000/santiago.transit_20140625_2014.gml.lp.gr/run1,
1254,sydney-buses_20131202_0139.gml.lp.gr,transit,atmost5000,28.0,30.0,2,0.0714,1.0,75.3598,tw-limprovement,tcs-b100-n1,1254,1,1.0,74.5736,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b100-n1/atmost5000/sydney-buses_20131202_0139.gml.lp.gr/run1,
129,tec_20150902_2003.gml.lp.gr,transit,atmost5000,22.0,23.0,1,0.0455,1.0,49.889,tw-limprovement,jdrasil-b50-n1,129,1,1.0,49.1756,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost5000/tec_20150902_2003.gml.lp.gr/run1,
16628,transperth-archiver_20091103_0330.gml.lp.gr,transit,atmost5000,19.0,21.0,2,0.1053,1.0,34.7784,tw-limprovement,tcs-b50-n1,16628,1,1.0,34.2271,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b50-n1/atmost5000/transperth-archiver_20091103_0330.gml.lp.gr/run1,
141,transperth-archiver_20130706_0329.gml.lp.gr,transit,atmost5000,21.0,22.0,1,0.0476,1.0,31.0515,tw-limprovement,jdrasil-b50-n1,141,1,1.0,30.2264,cobra,,0,"-w 1800 -b 50 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b50-n1/atmost5000/transperth-archiver_20130706_0329.gml.lp.gr/run1,
4520,transperth-archiver_20141007_0213.gml.lp.gr,transit,atmost5000,21.0,23.0,2,0.0952,1.0,358.079,tw-limprovement,jdrasil-b150-n1,4520,1,1.0,357.1215,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-jdrasil-b150-n1/atmost5000/transperth-archiver_20141007_0213.gml.lp.gr/run1,
1255,ttc_20151217_1257.gml.lp.gr,transit,atmost5000,26.0,30.0,4,0.1538,1.0,164.877,tw-limprovement,tcs-b100-n1,1255,1,1.0,162.4936,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b100-n1/atmost5000/ttc_20151217_1257.gml.lp.gr/run1,
1260,washington_dc_2015-12.gml.lp.gr,transit,atmost5000,26.0,30.0,4,0.1538,1.0,66.5812,tw-limprovement,tcs-b100-n1,1260,1,1.0,64.4803,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b100-n1/atmost5000/washington_dc_2015-12.gml.lp.gr/run1,
16624,wmata-archiver_20151219_0103.gml.lp.gr,transit,atmost5000,26.0,29.0,3,0.1154,1.0,25.0917,tw-limprovement,tcs-b50-n1,16624,1,1.0,24.585,cobra,,0,-w 1800 -b 50 -r 10,output/local-improvement-new/cobra/results/transit/tw-limprovement-1.0-tcs-b50-n1/atmost5000/wmata-archiver_20151219_0103.gml.lp.gr/run1,
9245,BN_126.dgf,twlib,atmost1000,51.0,55.0,4,0.0784,1.0,104.345,tw-limprovement,tcs-b125-n1,9245,1,1.0,103.5411,cobra,,0,-w 1800 -b 125 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b125-n1/atmost1000/BN_126.dgf/run1,
2893,BN_127.dgf,twlib,atmost1000,51.0,54.0,3,0.0588,1.0,52.1663,tw-limprovement,jdrasil-b150-n1,2893,1,1.0,51.4281,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_127.dgf/run1,
2927,BN_128.dgf,twlib,atmost1000,47.0,49.0,2,0.0426,1.0,65.681,tw-limprovement,jdrasil-b150-n1,2927,1,1.0,64.9151,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_128.dgf/run1,
17791,BN_129.dgf,twlib,atmost1000,50.0,53.0,3,0.06,1.0,127.215,tw-limprovement,tcs-b150-n1,17791,1,1.0,126.4845,cobra,,0,-w 1800 -b 150 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b150-n1/atmost1000/BN_129.dgf/run1,
5135,BN_131.dgf,twlib,atmost1000,46.0,52.0,6,0.1304,1.0,38.0044,tw-limprovement,tcs-b100-n1,5135,1,1.0,37.4387,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost1000/BN_131.dgf/run1,
2912,BN_132.dgf,twlib,atmost1000,48.0,51.0,3,0.0625,1.0,56.7153,tw-limprovement,jdrasil-b150-n1,2912,1,1.0,55.8607,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_132.dgf/run1,
27671,BN_133.dgf,twlib,atmost1000,52.0,55.0,3,0.0577,1.0,70.4271,tw-limprovement,jdrasil-b125-n1,27671,1,1.0,69.5003,cobra,,0,"-w 1800 -b 125 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b125-n1/atmost1000/BN_133.dgf/run1,
2933,BN_134.dgf,twlib,atmost1000,50.0,54.0,4,0.08,1.0,50.7966,tw-limprovement,jdrasil-b150-n1,2933,1,1.0,49.9711,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_134.dgf/run1,
2936,BN_16-pp.dgf,twlib,atmost1000,48.0,50.0,2,0.0417,1.0,207.574,tw-limprovement,jdrasil-b150-n1,2936,1,1.0,206.9941,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_16-pp.dgf/run1,
2905,BN_17-pp.dgf,twlib,atmost1000,48.0,50.0,2,0.0417,1.0,238.354,tw-limprovement,jdrasil-b150-n1,2905,1,1.0,237.0383,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_17-pp.dgf/run1,
5168,BN_19-pp.dgf,twlib,atmost1000,49.0,50.0,1,0.0204,1.0,950.947,tw-limprovement,tcs-b100-n1,5168,1,1.0,950.1635,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost1000/BN_19-pp.dgf/run1,
2929,BN_69.dgf,twlib,atmost1000,29.0,31.0,2,0.069,1.0,90.2412,tw-limprovement,jdrasil-b150-n1,2929,1,1.0,88.696,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/BN_69.dgf/run1,
2957,bcs08-pp.dgf-030.dgf,twlib,atmost1000,83.0,90.0,7,0.0843,1.0,266.832,tw-limprovement,jdrasil-b150-n1,2957,1,1.0,265.2111,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/bcs08-pp.dgf-030.dgf/run1,
2948,coli_primal_graph.dimacs,twlib,atmost1000,50.0,53.0,3,0.06,1.0,89.4625,tw-limprovement,jdrasil-b150-n1,2948,1,1.0,88.8833,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/coli_primal_graph.dimacs/run1,
3541,d657.tsp-pp.dgf,twlib,atmost1000,30.0,32.0,2,0.0667,1.0,2326.87,tw-limprovement,jdrasil-b75t1800-n1,3541,1,1.0,2326.031,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/d657.tsp-pp.dgf/run1,
2895,d657.tsp.dgf,twlib,atmost1000,30.0,32.0,2,0.0667,1.0,572.004,tw-limprovement,jdrasil-b150-n1,2895,1,1.0,571.2338,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/d657.tsp.dgf/run1,
3567,rat783.tsp-pp.dgf,twlib,atmost1000,28.0,29.0,1,0.0357,1.0,559.512,tw-limprovement,jdrasil-b75t1800-n1,3567,1,1.0,558.6191,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/rat783.tsp-pp.dgf/run1,
2906,u574.tsp-pp.dgf,twlib,atmost1000,25.0,26.0,1,0.04,1.0,374.581,tw-limprovement,jdrasil-b150-n1,2906,1,1.0,373.9457,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/u574.tsp-pp.dgf/run1,
5125,u574.tsp.dgf,twlib,atmost1000,24.0,26.0,2,0.0833,1.0,324.572,tw-limprovement,tcs-b100-n1,5125,1,1.0,323.9009,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost1000/u574.tsp.dgf/run1,
5147,u724.tsp-pp.dgf,twlib,atmost1000,23.0,28.0,5,0.2174,1.0,320.413,tw-limprovement,tcs-b100-n1,5147,1,1.0,319.732,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost1000/u724.tsp-pp.dgf/run1,
3555,u724.tsp.dgf,twlib,atmost1000,24.0,27.0,3,0.125,1.0,467.884,tw-limprovement,jdrasil-b75t1800-n1,3555,1,1.0,466.1644,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/u724.tsp.dgf/run1,
2949,vibrio_primal_graph.dimacs,twlib,atmost1000,37.0,39.0,2,0.0541,1.0,66.2808,tw-limprovement,jdrasil-b150-n1,2949,1,1.0,65.3144,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/vibrio_primal_graph.dimacs/run1,
3509,vm1084.tsp-pp.dgf,twlib,atmost1000,21.0,23.0,2,0.0952,1.0,2235.36,tw-limprovement,jdrasil-b75t1800-n1,3509,1,1.0,2234.5656,cobra,,0,"-w 3600 -b 100 -r 10 -s jdrasil -a '"" -log -t 1800 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b75t1800-n1/atmost1000/vm1084.tsp-pp.dgf/run1,
2915,yeast_primal_graph.dimacs,twlib,atmost1000,38.0,39.0,1,0.0263,1.0,124.301,tw-limprovement,jdrasil-b150-n1,2915,1,1.0,123.5364,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost1000/yeast_primal_graph.dimacs/run1,
2778,1a62_graph-pp.dimacs,twlib,atmost200,38.0,41.0,3,0.0789,1.0,26.4686,tw-limprovement,jdrasil-b150-n1,2778,1,1.0,25.6798,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1a62_graph-pp.dimacs/run1,
2859,1a62_graph.dimacs,twlib,atmost200,38.0,41.0,3,0.0789,1.0,40.8578,tw-limprovement,jdrasil-b150-n1,2859,1,1.0,40.0043,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1a62_graph.dimacs/run1,
2783,1aac_graph-pp.dimacs,twlib,atmost200,43.0,50.0,7,0.1628,1.0,14.2883,tw-limprovement,jdrasil-b150-n1,2783,1,1.0,13.7401,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1aac_graph-pp.dimacs/run1,
2809,1aac_graph.dimacs,twlib,atmost200,43.0,50.0,7,0.1628,1.0,17.7498,tw-limprovement,jdrasil-b150-n1,2809,1,1.0,17.1858,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1aac_graph.dimacs/run1,
2816,1b0n_graph.dimacs,twlib,atmost200,34.0,36.0,2,0.0588,1.0,22.9241,tw-limprovement,jdrasil-b150-n1,2816,1,1.0,22.3776,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1b0n_graph.dimacs/run1,
2840,1bkb_graph-pp.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,19.4012,tw-limprovement,jdrasil-b150-n1,2840,1,1.0,18.7604,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1bkb_graph-pp.dimacs/run1,
2768,1bkb_graph.dimacs,twlib,atmost200,30.0,33.0,3,0.1,1.0,16.5315,tw-limprovement,jdrasil-b150-n1,2768,1,1.0,15.273,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1bkb_graph.dimacs/run1,
2761,1bkf_graph-pp.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,15.3656,tw-limprovement,jdrasil-b150-n1,2761,1,1.0,14.4849,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1bkf_graph-pp.dimacs/run1,
2819,1bkf_graph.dimacs,twlib,atmost200,37.0,39.0,2,0.0541,1.0,22.04,tw-limprovement,jdrasil-b150-n1,2819,1,1.0,21.1601,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1bkf_graph.dimacs/run1,
5043,1bkr_graph.dimacs,twlib,atmost200,44.0,56.0,12,0.2727,1.0,1296.69,tw-limprovement,tcs-b100-n1,5043,1,1.0,1296.0217,cobra,,0,-w 1800 -b 100 -r 10,output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-tcs-b100-n1/atmost200/1bkr_graph.dimacs/run1,
2867,1cuk_graph-pp.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,12.637,tw-limprovement,jdrasil-b150-n1,2867,1,1.0,11.8845,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1cuk_graph-pp.dimacs/run1,
2817,1cuk_graph.dimacs,twlib,atmost200,46.0,47.0,1,0.0217,1.0,21.4323,tw-limprovement,jdrasil-b150-n1,2817,1,1.0,20.5138,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1cuk_graph.dimacs/run1,
2883,1d4t_graph.dimacs,twlib,atmost200,40.0,44.0,4,0.1,1.0,16.0996,tw-limprovement,jdrasil-b150-n1,2883,1,1.0,15.0856,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1d4t_graph.dimacs/run1,
2871,1erv_graph.dimacs,twlib,atmost200,42.0,48.0,6,0.1429,1.0,94.6956,tw-limprovement,jdrasil-b150-n1,2871,1,1.0,93.1964,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1erv_graph.dimacs/run1,
2730,1f9m_graph.dimacs,twlib,atmost200,52.0,54.0,2,0.0385,1.0,17.6511,tw-limprovement,jdrasil-b150-n1,2730,1,1.0,17.0067,cobra,,0,"-w 1800 -b 150 -r 10 -s jdrasil -a '"" -log -t 900 -e PBLib_incremental ""'",output/local-improvement-new/cobra/results/twlib/tw-limprovement-1.0-jdrasil-b150-n1/atmost200/1f9m_graph.dimacs/run1,
